Length,Width,Thickness
59.94533,46.01241,1.89775
57.39295,40.03184,1.50684
59.07403,42.50244,1.77105
58.80685,45.87385,1.77749
54.47593,45.36098,1.75694
51.80685,47.47081,1.56097
56.51453,40.44915,1.7278
53.40723,44.95765,1.57547
56.8507,41.72757,1.89227
58.69249,43.94673,1.65892
58.10507,43.61527,1.87225
54.0485,45.70473,1.87484
55.31725,44.63867,1.89644
52.83694,44.35871,1.90878
58.30814,41.13133,1.9163
52.61496,44.25111,1.89582
59.03228,44.02905,1.813
54.17604,44.82169,1.62707
58.54449,43.97545,1.80762
54.85914,46.00831,1.98867
58.62609,40.05588,1.81895
56.09892,43.0544,1.61626
58.58372,42.54924,1.88947
57.0771,45.69232,1.56067
55.62182,46.31862,1.93355
58.90971,45.6974,1.54093
58.03796,47.10945,1.72212
57.45911,40.52423,1.72679
57.26058,42.2003,1.68405
52.50429,47.43867,1.52292
57.96699,48.29268,1.56749
56.60076,47.26772,1.72557
58.86771,49.70469,1.57274
57.96028,44.29563,1.70062
52.31467,45.44186,1.54846
50.65634,45.62644,1.56152
55.00674,41.07623,1.98605
51.50479,48.71128,1.76406
55.03403,48.68944,1.63955
54.26993,42.34823,1.90579
50.03559,48.60115,1.54926
55.69628,40.08459,1.72928
50.95431,40.44919,1.6505
59.8127,47.51276,1.87656
52.29958,45.38041,1.5998
56.16019,49.96585,1.64276
56.59524,45.84228,1.80896
56.95217,40.90009,1.5804
54.99957,40.4227,1.84718
57.65508,49.30198,1.53956
57.38236,49.81856,2.3816
57.7487,42.14911,2.40956
54.02805,43.43191,2.33441
58.0886,41.64087,2.41653
56.58496,48.34798,2.06285
52.54481,41.38587,2.00786
58.89641,41.78299,2.11081
57.82582,49.84402,2.23331
54.43676,45.638,2.15748
58.89532,47.68321,2.23016
54.00606,43.03129,2.06535
59.45165,40.62786,2.38765
50.9129,47.33367,2.23047
52.46813,42.06974,2.43195
55.46028,48.5312,2.07035
52.38823,45.40913,2.01194
56.69748,46.33619,2.14745
56.25473,41.56439,2.09498
58.13739,49.67026,2.49195
56.03265,47.48754,2.7978
58.09439,49.84342,2.77851
57.45437,40.17838,2.77028
55.41525,49.86568,2.7947
59.84219,47.99308,2.87418
56.72395,43.23191,2.83297
54.69404,49.04582,2.92441
54.06227,43.1881,2.89377
50.39219,46.87154,2.73912
56.99415,41.22056,3.38082
58.12362,43.13268,3.26882
50.0575,47.98901,3.11923
59.3585,42.03784,3.34874
52.11486,47.95947,3.48444
57.27091,45.26658,3.4088
54.12068,43.38332,3.18303
50.88246,48.88252,3.21935
59.04413,42.68216,3.93515
50.70534,43.27275,3.87941
55.08079,41.53448,3.88371
56.04387,46.39189,4.58455
51.03862,40.31932,4.97419
57.15133,45.62018,4.68745
58.3336,57.90313,1.45101
54.56468,54.4782,1.46165
53.82201,50.52003,1.13358
59.1391,56.66951,1.08682
59.95201,51.87627,1.44995
57.49863,50.208,1.42289
58.08092,54.56441,1.35914
59.15254,54.13578,1.04183
58.10957,54.15821,1.60816
57.41724,52.25478,1.57604
51.68696,51.45522,1.78498
58.37851,53.17943,1.82502
54.38121,54.18838,1.58916
59.51005,54.42257,1.50828
55.48836,54.24443,1.80841
59.23146,57.81066,1.65244
59.16307,52.95448,2.12134
57.81262,52.03301,2.45741
53.26592,53.0651,2.11555
57.42788,56.02696,2.17689
59.23957,56.66335,2.453
56.17617,50.82271,2.12426
58.11373,56.16953,2.47228
59.67235,56.94286,2.48795
56.66547,50.48617,2.6071
55.6254,51.26011,2.58107
55.84403,52.99986,2.53681
57.52683,55.75066,2.71162
56.56832,55.15188,2.55527
57.14798,53.38174,2.6242
57.94215,50.01047,2.72543
55.15472,50.28618,2.68542
57.47985,53.59734,3.12151
56.29475,54.82727,3.11648
57.03211,51.43794,3.01207
59.63291,55.11787,3.31169
58.91381,55.08908,3.22614
56.20705,52.37337,3.46844
56.17669,54.66423,3.09749
55.76921,53.27914,3.16508
68.76193,8.79658,2.84274
62.66411,3.17241,2.57661
60.24889,5.18829,2.53506
67.53965,4.33966,2.85071
67.51036,5.85256,2.6984
60.56714,1.10872,2.54392
66.36633,2.36128,2.76084
61.20195,5.19335,2.63534
64.08682,15.19108,1.21503
62.77987,17.64281,1.04375
60.99691,18.99908,1.0123
68.75059,10.56595,1.2386
65.1548,10.58281,1.26574
62.82656,10.42999,1.14332
67.29944,15.36165,1.42465
60.25528,14.04062,1.24637
62.37985,17.2317,1.20166
66.14599,17.88919,1.1759
60.97852,13.43472,1.38747
69.53681,17.0679,1.3284
60.37877,13.32115,1.02149
60.68198,12.84756,1.13037
63.5332,17.70678,1.06208
69.99915,17.29583,1.16194
69.20299,16.99593,1.31102
66.50867,19.77881,1.36467
60.56194,19.19387,1.44945
62.94681,19.55303,1.11238
62.24156,11.46405,1.33689
67.15907,17.1546,1.11223
67.86853,11.88921,1.42419
62.05396,15.02963,1.40469
62.84838,17.83823,1.25681
60.48671,12.14028,1.27524
64.04299,15.50607,1.00779
65.15561,10.12061,1.21182
65.77585,11.98341,1.21734
66.6624,10.61685,1.00905
65.80252,12.0255,1.20533
60.53194,16.0767,1.0595
62.49997,14.78805,1.07424
67.27285,16.94567,1.172
69.3485,11.77806,1.12118
69.04971,18.12662,1.20395
62.65833,13.14501,1.41429
69.52621,19.81177,1.49271
65.05725,13.54524,1.34711
63.48726,19.29296,1.39374
67.44887,19.647,1.30466
63.72205,12.93301,1.31282
68.00775,19.26931,1.10243
62.02293,17.00179,1.13034
62.32145,10.73948,1.07571
68.95203,16.98162,1.48562
66.79507,15.18008,1.33006
60.72542,11.74775,1.43755
67.09393,19.16244,1.37973
62.67726,19.52733,1.07359
65.48104,14.92974,1.42043
68.49591,17.96933,1.29633
65.51516,15.8256,1.48061
61.10442,14.21088,1.49078
63.35908,10.42467,1.32032
62.51189,14.1303,1.30095
61.9858,19.92487,1.28
64.17511,10.06267,1.03325
66.91308,17.97228,1.24417
61.61155,10.96578,1.33932
64.47482,16.61005,1.112
61.8692,12.86309,1.47021
61.5893,14.53083,1.40581
61.19255,18.43359,1.15187
61.43216,10.59829,1.29818
68.53895,17.55179,1.40637
68.65055,10.36769,1.12936
60.73648,19.27286,1.44844
61.32947,10.05002,1.3846
62.28942,11.96788,1.24066
62.71929,16.75252,1.01514
63.29778,11.49859,1.30018
66.19579,17.19303,1.33245
63.20847,12.73613,1.00541
63.1159,18.56494,1.29365
67.1767,12.32478,1.2307
69.25138,13.70489,1.1819
63.36782,18.98336,1.35549
69.30565,14.41834,1.21591
63.78089,19.89399,1.42339
62.39087,15.76522,1.01333
64.88436,13.40877,1.14918
60.52173,14.84274,1.07265
69.23324,13.77359,1.31217
60.39783,16.352,1.38963
64.70915,11.9998,1.32103
62.03558,14.77611,1.04781
67.91379,16.12805,1.0873
65.55475,18.9288,1.11323
64.77853,12.4462,1.35641
69.88712,16.53963,1.88492
65.53491,11.03666,1.74088
61.43081,17.72416,1.7964
62.70764,16.65477,1.77289
69.45619,15.09933,1.67548
65.3383,14.3982,1.66675
67.36539,15.42682,1.98843
62.30442,13.09947,1.52155
64.94831,13.46448,1.84859
69.02076,16.629,1.8336
66.98961,18.34942,1.57092
67.3243,15.64401,1.8712
68.993,16.87195,1.99318
63.45779,12.92445,1.57099
61.36046,11.13582,1.58349
66.10031,15.65407,1.75336
60.71068,19.99832,1.65022
67.22298,17.51307,1.59212
61.47407,18.90008,1.56326
68.144,17.71439,1.74761
61.49953,15.22382,1.81721
61.4425,19.66624,1.81168
61.28924,15.50721,1.97288
61.42497,10.81408,1.72426
69.67098,16.47558,1.6803
65.2229,11.69545,1.59739
64.37938,18.28477,1.93039
64.24354,19.62269,1.51782
67.50468,17.39872,1.74109
65.19965,11.44241,1.93734
63.124,10.21932,1.74668
62.13745,14.50213,1.92325
62.67406,16.12312,1.86835
67.47768,11.16995,1.88869
66.71705,16.40145,1.50629
65.0489,14.5913,1.9007
64.67779,13.17683,1.63688
63.82717,19.43526,1.97839
62.23743,15.41653,1.69135
68.03027,12.14952,1.57563
62.70464,16.3061,1.51233
67.3699,14.04897,1.73732
60.9499,14.80175,1.65072
66.19913,10.99811,1.88908
63.14588,17.61089,1.547
63.42536,19.07139,1.80504
69.14911,15.72992,1.78809
66.91847,12.34504,1.70473
60.12153,12.84912,1.99421
66.96094,13.31536,1.70309
60.24649,14.84739,1.56073
63.54204,12.63808,1.62923
64.55529,13.1297,1.52105
63.61899,12.72573,1.91156
66.03721,16.68783,1.67459
66.16968,16.44151,1.67926
66.21532,15.7874,1.62432
64.92907,15.89137,1.54918
67.79784,12.45705,1.69241
63.86449,12.20091,1.90231
66.1565,13.25286,1.86363
69.31175,10.46754,1.69919
63.70907,11.0048,1.73716
64.16894,17.87593,1.78038
69.50315,13.44478,1.61957
63.92611,14.17803,1.96696
62.74784,17.19348,1.92474
67.20511,13.65913,1.96102
68.13036,12.03193,1.87322
61.84913,15.29362,1.64475
65.65451,16.09765,1.54979
63.8197,17.54565,1.99169
69.20326,17.09263,1.95191
69.75337,14.18642,1.87353
61.15911,11.22345,1.5085
65.62445,18.93394,1.90969
68.00269,12.08369,1.77114
61.56752,17.77957,1.60294
65.54756,18.98984,1.69211
61.05103,11.90664,1.72238
61.18537,14.40415,1.58433
68.52038,14.98083,1.68963
68.51291,10.93073,1.66335
66.09913,12.91249,1.78993
67.69698,19.85314,1.64504
64.52105,10.03686,1.79437
66.06956,12.52665,1.65239
61.08581,13.16721,1.5419
63.45775,11.25636,1.54646
64.86629,11.08014,1.88376
68.83837,19.40869,1.5334
66.93838,18.43094,1.94023
65.54995,12.5707,1.5654
62.23742,17.36537,1.81236
69.42349,16.11214,1.9099
66.77773,10.45729,1.7753
64.30106,15.47051,1.90298
63.81065,13.84779,1.99388
63.25793,17.83185,1.96088
65.98358,10.49663,1.60444
66.14758,16.47274,1.95686
62.93649,15.60943,1.87921
67.36614,10.82101,1.75333
66.30578,10.43901,1.91899
69.05376,17.93757,1.75064
61.20458,10.17732,1.69815
62.97764,13.6094,1.94295
64.07895,17.42866,1.59628
62.01177,16.32477,1.91108
69.42423,19.51057,1.65347
60.21729,12.04637,1.94905
63.806,13.97104,1.67276
66.81745,16.02629,1.53359
68.30523,18.85158,1.62515
63.4658,10.96172,1.66259
64.29258,13.97203,1.90087
65.1344,10.47419,1.95182
67.07096,17.83419,1.97122
69.91703,14.18255,1.51144
68.58855,11.86422,1.54611
64.18522,18.04493,1.66365
63.85337,17.76253,1.82955
62.43173,14.76855,1.64816
67.58359,14.89317,1.77353
62.4553,11.55056,1.7386
62.80471,15.34796,1.83043
61.9867,13.66528,1.98783
69.2552,18.42634,1.98915
66.7958,12.83961,1.72662
67.97857,17.01116,1.53642
60.1183,12.10696,1.62539
63.52512,14.94318,1.73861
68.69679,13.78957,1.97325
68.34281,14.61987,1.84629
60.7529,14.64826,1.51983
64.66016,15.17888,1.86078
68.84398,16.10567,2.19608
69.57338,15.72032,2.23685
69.73304,13.23804,2.36795
61.03402,16.11001,2.26813
62.04417,11.78309,2.19214
60.52501,16.8451,2.08972
67.85077,16.34628,2.11786
68.22548,16.65692,2.45884
69.94107,18.50131,2.26557
60.63907,14.71718,2.10509
66.38,12.34096,2.12893
67.66199,12.50333,2.05954
64.88536,19.30152,2.43653
61.58523,18.80908,2.39789
67.39272,18.6438,2.32295
67.93616,11.19082,2.23162
66.9752,18.40016,2.10157
64.51196,11.62992,2.39679
68.97802,14.53742,2.23083
67.69973,10.39204,2.30969
69.7208,13.64364,2.09067
69.31392,11.4885,2.45139
68.44265,14.00612,2.13496
63.92001,15.68134,2.1621
64.51636,13.73915,2.19204
62.54522,12.12923,2.09319
68.62973,17.34394,2.23892
60.795,19.68349,2.04643
68.55176,13.12915,2.36203
68.00301,14.21465,2.41114
66.37785,10.60514,2.15395
62.57853,16.14875,2.39307
68.84583,13.5794,2.3695
61.99543,13.50954,2.23084
69.24043,15.58644,2.06285
60.36562,15.47728,2.06095
69.57651,16.58966,2.46318
64.78748,18.88084,2.34772
60.25696,16.7631,2.24342
61.00432,18.36009,2.41725
67.33558,19.63688,2.01997
69.83174,10.64125,2.08632
68.37598,16.21399,2.33643
64.35899,18.60534,2.24742
69.93885,10.16167,2.04575
68.18924,13.53719,2.02117
63.53432,18.16801,2.45888
67.055,14.18252,2.11643
63.55183,19.48081,2.19897
65.67051,19.07659,2.35937
60.67564,14.51916,2.01393
61.46618,16.5813,2.23156
61.85583,11.59902,2.08127
63.36665,17.92643,2.32832
68.03364,11.97732,2.26322
61.64825,17.65088,2.2907
65.40178,12.66973,2.26158
67.3001,14.72556,2.161
64.37516,14.20956,2.24577
64.85448,11.87363,2.25699
66.31635,15.32879,2.45509
68.67791,16.49794,2.16632
64.77719,11.98045,2.45
68.00798,15.24079,2.45574
60.92184,15.6901,2.08199
66.3324,14.3991,2.11435
69.33857,10.90246,2.44949
64.93787,19.94924,2.36755
66.11069,12.94589,2.13812
64.04557,15.3378,2.32169
68.57765,17.16822,2.13635
61.66309,13.89398,2.26838
62.42095,12.45076,2.30201
69.9199,16.85443,2.21315
64.12847,10.69751,2.29171
62.05696,15.45967,2.3052
66.84856,13.4431,2.2935
62.63578,10.22585,2.15674
60.61639,16.01357,2.43875
63.61232,17.18069,2.49854
66.98463,11.35786,2.13112
60.50611,18.7534,2.39183
62.60777,16.92156,2.32553
62.24833,16.51653,2.40771
60.45523,11.34797,2.37356
67.56286,14.41803,2.08255
68.65899,10.4813,2.24642
68.93159,19.33024,2.43201
67.65406,19.22055,2.04896
67.10513,19.37244,2.29692
64.7434,15.35963,2.05044
66.49171,15.41222,2.19823
69.0618,17.92991,2.19322
67.61383,10.8247,2.24211
61.54825,19.42147,2.35883
67.21188,10.95912,2.06254
64.78839,11.0222,2.04772
63.0955,19.09154,2.31968
67.38887,13.25073,3.23205
63.94818,16.58839,3.4753
65.77376,15.85235,3.39148
67.90709,16.4907,3.00648
67.93962,18.56239,3.40941
65.58296,17.6233,3.04629
64.10482,17.9706,3.36933
62.93002,18.36487,3.40505
64.94191,15.10549,3.45625
64.76662,16.8291,3.4095
68.87504,12.51415,3.36505
69.16602,24.81031,1.03504
66.04991,24.95165,1.17211
65.3062,28.46725,1.35352
61.6695,29.65421,1.21047
69.61219,28.26259,1.20227
69.11655,27.52241,1.20105
67.87567,22.61166,1.18244
63.17149,25.77146,1.35945
69.48397,27.86542,1.32608
66.60803,29.08637,1.211
65.88097,24.24392,1.17319
66.1008,25.78636,1.32287
63.66692,27.16273,1.01726
64.17076,28.83838,1.31086
63.61571,27.01692,1.1739
66.90093,25.79538,1.4866
61.49023,27.96144,1.06126
61.89731,28.56543,1.39293
61.51893,21.09401,1.19698
62.14798,26.19033,1.40484
65.61543,29.37269,1.34824
67.6896,20.18174,1.43716
68.92724,24.698,1.37902
63.58935,21.4751,1.05631
65.36883,23.83063,1.35948
69.0414,26.28494,1.26551
68.17118,29.24174,1.15272
63.20888,28.77905,1.07939
60.97722,26.94222,1.19591
63.96973,20.20487,1.04181
62.24002,24.16834,1.5733
69.13039,25.32981,1.96667
69.82242,28.93922,1.5104
66.09049,24.88991,1.94409
60.03441,26.82845,1.96906
62.28797,24.34298,1.65986
64.65696,27.11671,1.92988
64.92935,23.51392,1.50752
66.62425,25.04104,1.64484
69.33045,24.55294,1.89902
64.49724,28.61832,1.7391
61.82323,20.9579,1.94925
68.05522,23.86832,1.75173
63.36421,20.0218,1.66388
63.94534,28.99553,1.56903
60.02373,27.11736,1.96425
62.45872,23.74426,1.85867
67.00973,20.94975,1.82488
66.17296,28.17963,1.77395
67.5127,27.13665,1.81671
68.90836,24.14632,1.67323
67.88651,26.90832,1.77888
60.97141,21.1472,1.92665
68.56844,28.23942,1.7305
62.19295,27.79073,1.50634
69.64279,25.22888,1.66223
69.88095,21.16274,1.82427
63.21668,25.16367,1.55727
66.67436,26.61747,1.88267
63.62458,24.68519,1.51142
66.72935,28.99949,1.89726
63.14468,24.05608,1.60811
61.32978,28.60297,1.97379
61.13412,20.19259,1.64046
62.70258,20.27344,1.90031
65.85907,29.49403,1.62528
67.08598,20.90416,1.74557
61.4014,22.41317,1.8608
60.64424,26.3104,1.65961
64.62061,23.29173,1.87909
65.74367,22.744,1.93003
61.92205,20.3037,1.83811
65.90243,22.77735,1.65566
65.96337,23.89766,1.81031
62.01711,29.04156,1.94796
61.10566,23.95409,1.51603
68.88839,28.33845,1.76583
61.37785,26.27294,1.55536
61.60217,29.27554,1.5285
63.01528,24.41636,1.73645
67.37797,22.28053,1.78834
62.67538,23.96258,1.81609
65.64056,27.69623,1.78822
63.43708,27.16513,1.94546
69.20105,25.55619,1.53874
61.43727,24.33121,1.57999
61.01516,20.29184,2.03344
60.01292,24.74515,2.44681
61.76019,26.68277,2.498
60.76226,25.56667,2.34232
69.27952,28.27154,2.14537
62.60879,23.30334,2.01991
69.2587,27.78194,2.08308
61.58413,22.10683,2.2522
68.64097,27.34389,2.28714
63.09581,28.4149,2.15759
63.68926,25.37827,2.27014
61.8766,25.30041,2.29254
62.15272,22.96953,2.45029
68.65829,26.44865,2.01942
61.25595,21.12454,2.46064
67.71436,25.9276,2.01974
68.095,27.80189,2.46514
69.46304,28.6123,2.41641
66.27773,22.45408,2.43907
67.95432,25.54369,2.20299
63.34671,26.37886,2.39258
63.80937,25.44068,2.02466
62.6675,29.92498,2.20506
61.65008,21.49014,2.07898
61.20381,27.12539,2.37025
60.78262,20.17266,2.08204
64.36038,28.70681,2.38247
67.15093,21.86433,2.43688
69.31655,25.62745,2.07577
64.4214,23.16978,2.48095
61.68782,24.78111,2.10692
68.03061,22.3319,2.42745
69.06595,25.627,2.03483
60.30371,21.40575,2.01785
62.87282,20.15833,2.42873
69.99498,23.96535,2.4355
69.64755,24.95592,2.22097
65.75215,22.51,2.34822
62.57848,28.58719,2.46237
68.62937,26.81091,2.2834
65.13218,21.46128,2.19276
65.08307,21.8583,2.49877
67.8295,23.63841,2.31734
62.87668,28.70317,2.97622
67.25444,28.24221,2.60785
66.35533,29.46307,2.91134
68.3154,24.86435,2.88087
64.37292,29.42723,2.52774
62.63241,28.73805,2.86498
62.81659,27.1201,2.98858
68.37274,26.55127,2.56747
66.70547,28.87561,2.7232
63.28242,27.23583,2.93649
60.75606,27.35655,2.73421
67.47889,29.04738,2.79939
64.22366,29.56512,2.56108
69.62494,20.19993,2.51043
63.39987,28.63272,2.93679
63.71837,23.76199,2.8261
68.08038,29.07276,2.64847
62.13599,25.04123,2.60234
65.73121,27.1129,2.62508
69.58977,25.70054,2.6673
60.67232,20.94776,2.57547
69.05614,21.90899,2.56487
66.73119,23.88817,2.77501
62.71424,21.03451,2.5633
69.52039,21.60342,2.87214
61.92866,29.92399,2.99771
63.94997,20.44621,2.91441
67.25982,22.74074,3.51661
68.3695,27.34936,3.59987
60.9468,22.76822,3.77176
67.96235,25.53022,3.69769
67.80443,22.86123,3.70963
64.98607,22.61324,3.71952
65.21019,25.13746,3.97393
62.67433,25.42324,3.66454
62.98793,21.09533,3.95779
65.4308,27.53423,3.92288
69.1285,28.94348,3.86091
64.55406,21.64171,8.05245
66.71346,27.80099,8.28374
66.21984,26.50421,8.38152
62.79131,34.78126,1.88381
61.00294,37.49461,1.64051
62.52132,35.91373,1.85989
68.25442,34.01544,1.5973
67.99634,31.04779,1.60404
61.54773,35.78929,1.61117
69.89456,32.10958,1.7641
65.58273,37.00381,1.88795
64.59028,38.23851,2.40181
60.90914,37.11324,2.03221
69.52244,39.77188,2.47044
60.57045,37.66854,2.49958
64.18781,36.65126,2.0853
67.52122,33.12253,2.14798
67.65025,31.63658,2.29583
66.32369,35.32555,2.18703
64.32835,36.92346,2.27591
64.71643,35.06005,2.3397
63.09557,34.82445,2.27549
68.99389,38.9193,2.09188
66.86392,37.97183,2.33387
63.34238,32.02686,2.4616
60.46028,34.18536,2.36296
63.08664,36.49881,2.4725
65.58574,35.24686,2.22409
68.93046,32.55591,2.13501
67.40798,32.04517,2.13697
66.33327,32.77501,2.30713
69.93899,38.63667,2.45999
69.64031,38.17342,2.20923
64.5052,39.74318,2.04524
64.93238,31.1727,2.40212
63.58488,33.50701,2.32835
63.9029,33.24625,2.08989
62.24395,30.50558,2.15796
69.57363,30.42416,2.18804
69.24797,30.91877,2.19368
69.55218,34.78322,2.47267
65.67109,35.73809,2.76039
66.96519,36.08899,2.50732
61.10941,37.12752,2.61907
69.68757,32.58498,2.66276
63.5913,37.63343,2.71663
64.39628,37.52298,2.9411
66.64323,34.60287,2.61054
64.75259,34.9949,2.57183
69.62252,35.09109,2.79078
66.39895,35.23018,2.98799
69.23415,30.67907,2.65759
63.94824,38.44939,2.74241
64.64502,39.18875,2.75998
69.45871,39.79459,2.71428
67.91378,37.11991,2.60789
66.22259,34.85191,2.87796
65.16114,31.53932,2.50677
62.44923,36.22812,2.53579
68.04795,35.34878,2.91747
65.89224,37.87644,2.82167
65.51642,34.42825,2.94258
63.93732,33.25866,2.78871
65.12679,32.29626,2.71561
67.1983,38.84212,2.5288
64.34206,35.37495,2.87741
68.23923,33.37092,2.75828
64.5685,33.6404,2.546
60.51355,34.37436,2.83148
69.43265,36.44215,2.87418
62.89511,34.81432,2.978
62.05883,31.96246,3.37984
60.95903,31.65833,3.18711
67.29849,34.73837,3.0023
67.9574,39.79501,3.44089
64.99692,36.97188,3.18503
62.19013,36.10065,3.39122
62.44099,34.91355,3.1999
60.51018,36.55692,3.40316
65.06265,37.33931,3.34621
64.30624,37.25436,3.33451
63.6629,30.87148,3.28239
60.44094,39.3869,3.0161
63.78632,36.57321,3.06364
62.89111,35.56737,3.07532
68.93558,30.06871,3.47174
68.90994,30.2034,3.1726
62.74831,33.79581,3.07699
69.78872,31.41419,3.17143
64.50463,35.50389,3.18803
65.31419,30.22,3.04264
60.99247,32.58786,3.26713
69.40933,31.85838,3.26172
64.05651,39.78719,3.48918
62.27251,33.38413,3.11812
63.98468,35.33281,3.04468
64.36932,30.71795,3.29662
62.04675,35.67591,3.08531
68.21917,39.33161,3.402
63.26827,36.75384,3.82731
65.59736,36.16347,3.57099
65.76636,37.51981,3.79215
64.06256,34.79794,3.68526
60.29865,30.80517,3.93704
62.08469,31.11471,3.72848
62.62811,36.01562,3.85178
60.70786,38.33062,3.68849
68.13848,35.8539,3.97116
60.30825,35.63176,4.22495
68.65027,30.84024,4.18506
63.94929,35.24994,4.44655
68.87386,36.15226,4.19182
65.34184,36.49112,4.23697
63.49877,35.65122,4.06797
